"","DIA.r","DIA.mid","DIA.rad","NVDA.r","NVDA.mid","NVDA.rad","AAPL.r","AAPL.mid","AAPL.rad","MSFT.r","MSFT.mid","MSFT.rad","BAC.r","BAC.mid","BAC.rad","JPM.r","JPM.mid","JPM.rad","V.r","V.mid","V.rad","GOOGL.r","GOOGL.mid","GOOGL.rad","META.r","META.mid","META.rad","NFLX.r","NFLX.mid","NFLX.rad","AMZN.r","AMZN.mid","AMZN.rad","TSLA.r","TSLA.mid","TSLA.rad","HD.r","HD.mid","HD.rad","LLY.r","LLY.mid","LLY.rad","JNJ.r","JNJ.mid","JNJ.rad","UNH.r","UNH.mid","UNH.rad"
"2022-01-19",-0.00989119666420502,-0.00274132107605052,0.00754556485203007,-0.0322742711826666,-0.00407289587112003,0.0287804352551487,-0.021024777738847,-0.00759717840013308,0.0151354514053857,0.00224679560381502,0.0186849963724769,0.0185197285332051,0.00389105732180695,0.0260484624897572,0.0241029338288537,-0.0154691051139587,-0.00581744468802603,0.0121636562829502,-0.00477499423312433,-0.00250340052901754,0.0141857005393947,-0.00648171470918402,0.00359933196937212,0.0108236893938076,0.00452617466299499,0.0159201714240933,0.0122112520514115,0.00990596487790141,0.0118636856665668,0.0124314840665448,-0.0164771018060135,-0.00734655251263661,0.00943886003949949,-0.0338278969185718,-0.00550697024507196,0.0289517060227079,-0.0191699355254583,-0.00726710644977591,0.0126663510498448,-0.00817583766778363,0.00202368703518663,0.0114947338126653,-0.00311193449112623,0.00251345394137892,0.00718131002041262,0.00331894143410572,0.0162910473648392,0.0151629978577651
"2022-01-20",-0.00862000707474708,0.00165544901430437,0.0117596547607029,-0.0365819538655521,-0.00951448704631985,0.0299397892017144,-0.0103471170360993,0.00421101465579965,0.0165433439853263,-0.00570329524060376,0.01010456544317,0.0173243327618435,-0.0148578520050202,-0.00183029903071041,0.0149655408134423,-0.00852742279009322,0.000369354309242897,0.0109111668563471,-0.00153710910901694,0.00973547451082735,0.0131824200093423,-0.01338848864398,0.00132292564817926,0.0172499815076124,-0.00948089368884175,0.0072280510774827,0.0185237280164624,-0.0147520217467182,0.00179317250069522,0.019104027520602,-0.0296323096341568,-0.0103871237251678,0.021270136874072,0.000622703882878772,0.0222769279659789,0.0239341000535809,-0.0281075809739459,-0.0118296445659638,0.0178348258260719,-0.00783512811685128,0.000714121282121782,0.0111201731899001,-0.00798416266319635,-0.0011106086322169,0.0087945968974773,0.00103781673815173,0.00928611417831582,0.0104103661588211
"2022-01-21",-0.0143378938222308,-0.00528309177793174,0.00965938979426707,-0.0321324671416742,-0.00443061693449187,0.0322981260990455,-0.0127651262224029,-0.00118529008534851,0.0122484922310584,-0.0184681936720751,-0.00576929945868743,0.0140915116511679,-0.0181421165257856,-0.00896174529862537,0.014863394648651,-0.0174725840922942,-0.0119870257927884,0.0109711165990117,-0.0392816103941146,-0.0169815688640129,0.0228131525561372,-0.0221742494654573,-0.00623743767484242,0.0179246924376519,-0.0422984086243586,-0.0185904553709337,0.0241186333261288,-0.21790458626053,-0.223669451251772,0.0286866731179395,-0.0595018089614747,-0.0341685009810677,0.0291080770097149,-0.0525660671250721,-0.0238338804944898,0.0321449100228131,-0.00137302044506704,0.0115996569893226,0.0184650211081815,-0.000287941935642633,0.00769133829487156,0.0118455345904371,-0.00229957569024208,0.00593042878628491,0.010650542428021,-0.00395245479970974,0.00632831087380192,0.0104967615774332
"2022-01-24",0.00426461641317055,-0.0134803721655803,0.0186504874923394,-8.55997548044884e-05,-0.0530504276397283,0.0533070637015586,-0.00486428500159064,-0.0240748942426234,0.0233975923038807,0.00114851987735243,-0.0319224816606395,0.035570715206966,-0.00823684209632403,-0.0284950763907595,0.0233748726594216,-0.000896090992360876,-0.0176109751373664,0.0203680325638625,-0.0198124931645542,-0.0327538258489957,0.0171660456846368,0.00347137842344281,-0.0191789121867098,0.0257112609151469,0.018273502595811,-0.0128640992926006,0.0338423790362155,-0.0260377320103675,-0.0707924321012677,0.0450314695730149,0.0133269834831153,-0.0174877078623896,0.0336259120956517,-0.0147261298721957,-0.0544654873153535,0.0434580144045944,0.0421368983039099,0.0140217385508163,0.0297479506847835,-0.0108615132731251,-0.0199127952600197,0.0227927300714789,-0.0115241945336013,-0.0221689748744091,0.0179232238646839,0.0023851845391285,-0.0109178903994337,0.0173580342384228
"2022-01-25",-0.00247231351488186,-0.00943833844341446,0.0151973652325952,-0.0448399943233282,-0.0385289814250585,0.0201737293326018,-0.0113847072978592,-0.0107040946652961,0.0177576735793521,-0.0265884030523963,-0.0212234483576709,0.0165670900705682,0.0197531107336848,0.00336703767559499,0.0195285958874052,0.0109003233136933,-0.00779577286794608,0.0209038045704364,0.000743095823378059,-0.00329453007391201,0.0207827573345372,-0.029578631162837,-0.0218208008029517,0.0110795484703124,-0.027728281544264,-0.022043318532408,0.0140099521452016,-0.0535451854165548,-0.0277153545136151,0.0291618159791623,-0.0315337455435732,-0.025400576976103,0.0188696922442234,-0.01247312484249,-0.00297310121597782,0.0258333267704133,-0.0132761238137435,-0.019117126735734,0.0128226088272395,-0.00399297671736742,-0.00871392245511515,0.0133308454182855,0.0285942420519378,0.0124256090735162,0.0209547824136208,-0.0117463664196913,-0.0192311843747778,0.0132173854145026
"2022-01-26",-0.00437368800260329,0.000889339696086067,0.0138062769078759,0.0200680866406562,0.0382771832858362,0.0393522669843872,-0.000563251587045843,0.0082926811100239,0.0205594946664907,0.0284931938679225,0.042549168327473,0.0268120242371928,0.010345613417255,0.00946507582959799,0.013207140159349,0.00948610797262095,0.0118406350522078,0.0157305693330931,0.019158391669245,0.0260643534141012,0.0177970357460551,0.0181037869349614,0.0247055709396966,0.0230748092395885,-0.018390768368883,-0.00323167077007702,0.0277527969363462,-0.0183395311842823,0.00878774407942129,0.0355329978304051,-0.00795433067055351,0.00904200968768465,0.0280974571735584,0.0206990525827113,0.0309723680009235,0.0444741036051182,-0.00473567372835138,0.00332885405554006,0.015947937683206,-0.00668172579410087,-0.00121109386448992,0.0136139414325305,0.00447413934351615,0.000566686085674339,0.00891846747619655,0.00348042279712013,0.00399486083018319,0.0114153672613934
"2022-01-27",0.000263563346051487,0.00673583543637335,0.0113336707492322,-0.0363604048082072,0.00276658531482221,0.050939787183039,-0.00294321005396425,0.00857909134098844,0.0174087215028813,0.0105490376898427,0.0199015838675958,0.015789820678496,-0.0093681980584106,0.000435698251638694,0.0180827864077105,-0.0176446771407512,-0.00449562800408698,0.0211262847396118,0.00136007570766927,0.0123136510984074,0.0124107464214073,-0.0017642306775888,0.0120673047745687,0.0143926132315648,3.39740198185279e-05,0.0113871488712547,0.0126429446525929,0.0750624647376481,0.0743675047617431,0.0232137630285111,0.00550864572249576,0.021057123782626,0.0176186564596027,-0.115541755619704,-0.0589016504221059,0.0567467560606648,-0.00237910352222293,0.00485613696898635,0.0142885013014473,-0.00479273264408975,0.00695786923000985,0.0157866176455777,0.0131250231083924,0.01232329782676,0.00864117940884564,0.00691493462116544,0.00963071486477607,0.012728206156452
"2022-01-28",0.0162787227559906,0.00289856691127799,0.0135851253271336,0.0408312020816037,0.00606085575493598,0.0355906001020776,0.0697776694207621,0.0461939662136948,0.0237093424000555,0.0280816886691988,0.00541960805308261,0.0233958093494079,0.00879695844387873,-0.00659778175401904,0.0158346007043137,0.00894641162755239,-0.00581516230748258,0.0157938077730673,0.105990816155383,0.0774193896987516,0.0291535032004599,0.0336885615092226,0.0148501881607745,0.018881072644158,0.0239953042870857,0.00958790913998508,0.0150522581390907,-0.00605113411043856,-0.0185155864966615,0.0192914488037417,0.0310840567382737,0.00949784855303903,0.0217294667862419,0.0208056927668703,-0.00524062379534063,0.0394946633623318,0.0283646608784043,0.00939877724196703,0.019470871093946,0.0354004935772179,0.0144263302548036,0.0214810707090683,0.00703439225044211,-0.000117220490624792,0.00744473105299153,0.00966202642137315,-0.00199309665418002,0.0121317288333393
"2022-01-31",0.0114373005336685,0.00267928891077096,0.00956466885292023,0.0720665454225387,0.0411777694008837,0.0318958126683022,0.0261257376880439,0.0113015640325809,0.0161157912116077,0.00882372391660913,0.00361704469944946,0.00974827998317801,0.00588621024745639,-0.002725051134991,0.0114453810934218,0.0135734635078062,0.000818464747888603,0.0140508665849381,-0.00802632382041535,-0.0166008597926089,0.00949561805055853,0.0146418056110045,0.00367644240247866,0.012236518957888,0.0382818555489124,0.0160585218146929,0.0239799834783688,0.111301898902585,0.0743833695241265,0.0383754904217217,0.0388636103021893,0.0232848672632211,0.0210448738424599,0.10677611383931,0.0634134787994329,0.0448632193396239,0.00120042132140763,-0.00471984216183075,0.00709337601053986,0.00118316311265354,-0.00569157175733304,0.00728275649799656,0.00291053041236933,-0.00040742807011529,0.00523891921332896,0.0139681796329378,0.00585760576286276,0.00941938680136675
"2022-02-01",0.00814633695604261,0.00254928878515459,0.00653696666492527,0.00620764628225134,0.00128644378797604,0.0256269105812903,-0.00097264086355775,-0.00689439203267361,0.0072376667724195,-0.00713872642058888,-0.00996850599394927,0.0088430120999671,0.0173385185878443,0.00780235403367446,0.0130038682717387,0.0171600786556658,0.0086473484517875,0.0106662114358766,0.0273688044016449,0.0192112183573414,0.0181058551260377,0.0172981476782543,0.0057445092898023,0.0126548817277059,0.0183234056548409,0.00839554856041524,0.0120347447964443,0.0702111836876638,0.0348129298891091,0.0385587707090484,0.0108307628022344,0.000630097641926008,0.0136404178180371,-0.00583952663739751,-0.0132056163917634,0.0206572265205034,0.00468690710450503,-0.00122625808915788,0.0113357772564467,0.0117771685758858,0.00268957999248709,0.0113696602244054,-0.00818380903282445,-0.00919960036123713,0.00740032256987457,-0.00880293627956652,-0.00781896283503181,0.0129610426075936
"2022-02-02",0.00590494525477281,0.00217552202958027,0.00550939971405183,0.0245149800950779,0.0222014354582591,0.0256514309991602,0.00704424559440819,-2.86195143490708e-05,0.00730199599921036,0.015222119253788,0.0104935552918088,0.0101049197386535,-0.00106517338140899,-0.00660416435900768,0.00703024996507528,-0.00800523654606822,-0.0108831563354111,0.009493864482565,0.0131692096339986,0.0024530887128893,0.0125667317553353,0.0752375913142276,0.0791207982318765,0.0218824901168288,0.0125391849529781,0.0107680174250588,0.0174451487191419,-0.0604860611634989,-0.0391573702564442,0.0278914420620077,-0.00384271589062324,0.00513083712893536,0.0205415649832868,-0.0274791915989143,-0.0223301673372669,0.0225986564924581,0.0136425240378686,0.00682126201893429,0.00937076679323419,0.0102706744977255,-0.00130899367585013,0.0158087766676963,0.0110603893705679,0.00257487593304706,0.00977297372788065,0.0242735958418798,0.0151790110261616,0.0137913508750064
"2022-02-03",-0.0141841637229543,-0.00879140772840548,0.0065163254000316,-0.0512637903448959,-0.0322280479229456,0.025691287296327,-0.0167197594553904,-0.00944037799867237,0.0117152253804067,-0.0389523122182179,-0.0250908902213192,0.0179768069904786,-0.00981017467392431,-0.00149284913063297,0.0100234853235439,-0.00827001115762038,0.000200021004495232,0.0112044836455988,-0.0164812034363711,-0.014442247569998,0.0062441646085147,-0.0331757004196579,-0.0123631760880754,0.0236807642756282,-0.26390094579927,-0.251160990712074,0.0189628482972136,-0.0556021324572474,-0.0295939685364763,0.0290816472904486,-0.0781276325178123,-0.0618956448283837,0.0196348406840111,-0.0160324950248791,0.00342294178193736,0.0311817203455402,-0.0238675331536613,-0.0162416909153191,0.0119337257484556,-0.0240003357992067,-0.0247976764154895,0.0139935194403103,-5.79369414682729e-05,-0.00254679666562307,0.00746657917246441,0.0187377344975785,0.0252094736159831,0.0173100018694227
"2022-02-04",-0.000313453375397232,-0.00126789933981764,0.00773547282724424,0.0154919112504659,0.00774595562523284,0.0209412114021346,-0.00294965023041738,-0.00294965023041738,0.00989014907016696,0.0155684728345435,0.0104066207695799,0.014655579373055,0.0398448947224079,0.0270299192874806,0.0216454696136319,0.0259583099500338,0.0163752874106369,0.0159044916765715,-0.0136045348009994,-0.0170812573047484,0.0113803326105058,0.00141870805005917,-0.00276047699472759,0.0152351692009829,-0.00281796006235202,-0.00588826517845553,0.0262870127203856,0.0112671820081729,-0.00220661795403765,0.019884108823829,0.135359017357119,0.122859537997044,0.0381430974575298,0.0361111096842133,0.0198565796401649,0.0310444978104252,-0.0140894826492078,-0.0146651431718706,0.014281425258995,-0.0103753658407062,-0.00878229613955939,0.00588212269011438,-0.00654080608910146,-0.00700393101960173,0.00827738105258621,-0.0114572819768213,-0.00789734525098784,0.00965689655010937
"2022-02-07",8.54982749005639e-05,0.00178128654116261,0.00474537169918384,0.0168181418899842,0.0153377683103584,0.0201488451909623,-0.00423455960394237,0.000348033869749909,0.00870120079651251,-0.0163103556074877,-0.00676605644145933,0.0129764044878814,0.00476386802095274,0.00196771381742167,0.00797428192351769,0.00334301110242952,-0.00213028941690541,0.00907835952412101,-0.00538550606780552,-0.0018608654183353,0.00855992747615593,-0.0285568399026712,-0.0119894365259801,0.0186680651911169,-0.0513728662698313,-0.0250326780980478,0.0301362536708558,-0.0196747504733844,-0.0176024147256975,0.0229173409372454,0.00187773531898272,0.0147869115488803,0.0172577127114328,-0.0173071864213376,0.00207940076451263,0.0244011051136045,-0.00645037739484744,-0.00291939353114257,0.00884141729101968,0.00528335640700028,-0.000433414599751658,0.00769801391373289,-0.00332114029017216,-0.00439902616869359,0.00503994329985996,0.00109691985133131,0.00229729768138554,0.00616762403193681
"2022-02-08",0.0103733676595938,0.00618413640774973,0.00649757429169257,0.0153671607456431,-0.00497416270806472,0.0252749912569572,0.0184667255115818,0.0100780361798449,0.0114179580103307,0.0119952989039227,0.00599764945196135,0.00932046041537165,0.0179345037453,0.0199959029945493,0.011131744675564,0.0188148525917511,0.0233226098818173,0.0120206196501534,0.00343369768763124,-0.00235518424671788,0.00825409389757266,0.00142238950255491,-0.00498559797743581,0.0107254701662681,-0.0210306829812434,-0.01756260065502,0.02138635502943,0.00355636805900117,-0.00218849405311361,0.0134046150153546,0.022021627828944,0.0046601305970817,0.0197611971099645,0.0161571905234128,0.00353233900122008,0.0173529338165345,0.0114453512467714,0.00430948162817923,0.0114453939466141,-0.0149455936934433,-0.0138370055608903,0.0111270747300986,0.00263063810747477,0.00119842063592035,0.00458905456163406,0.0200744081249311,0.00994417497871591,0.0148025707699275
"2022-02-09",0.00882835450830632,0.00801036912461961,0.00203080386796995,0.0636052307904778,0.037079843750558,0.027321964143699,0.00829375354948159,0.00540520537397726,0.00500486181339487,0.0218347581750455,0.0167454890478007,0.00745333934813667,-0.0020251576884418,0.000607508680599222,0.00769544471234533,0.00416806135295511,0.00432833000940569,0.00516186400470669,0.0128542276230537,0.0162103712637254,0.00664648316847272,0.0157317708980409,0.0140370370897407,0.00838423919997837,0.0536833850368226,0.0345626691474732,0.0253428757710824,0.0231953215153631,0.00583600554985364,0.0175823197249992,-0.00138773415059656,0.00389529791617726,0.011103480253857,0.010845920427172,0.0120769670506486,0.0142462305744616,0.00810644271798955,0.0104858157938599,0.00616975352057378,0.0140052542997906,0.0118794482540006,0.00708600955227784,-0.000116547223556029,0.00137023058289887,0.00288614519524285,0.00950528446240817,0.0105388964748334,0.00470195587485177
"2022-02-10",-0.0143149423841764,-0.00873714636807388,0.00982749254253216,-0.0329900962859304,-0.0165699350572965,0.0248080670169674,-0.0235988409968036,-0.0156852700748553,0.0111470181047074,-0.0283730818891147,-0.0202435267695386,0.0135278158499799,-0.00466719861878229,0.00314530621925724,0.0136972638216208,-0.00415076072758114,0.00335245131559803,0.0121647426886921,-0.0228700086237572,-0.0149867854535034,0.0110018667182717,-0.0209898880021312,-0.0132157636081662,0.0124565528295931,-0.0169396236025053,-0.00495690312878838,0.017887937611547,-0.0160333875848326,-0.0259391366916046,0.0140957350486859,-0.0135617062747339,-0.0121363081075171,0.00920192375504262,-0.0294527710174682,-0.0126019101319509,0.0252736144912659,-0.0254686140561938,-0.017660613236071,0.0139007122136313,-0.0149217117567315,-0.00892015357515863,0.0122908612293226,-0.0120707169975645,-0.00717244922464377,0.00559798853415352,-0.0228468274309708,-0.0169745065799047,0.00918489639064852
"2022-02-11",-0.0149198111762118,-0.00631109250596285,0.0116153775705358,-0.0726068789965857,-0.0333603954675947,0.0460617984221092,-0.0202184279936198,-0.00906343018155231,0.0146409734136072,-0.0242740796989379,-0.0103346780525753,0.0166512453892601,-0.0230377387500843,-0.0118246673338952,0.019775725350503,-0.0130169850530398,-0.00237252404249999,0.016736137617353,-0.00398951155234895,0.00323597397395314,0.0123232698870543,-0.0312905356317285,-0.0168933139598881,0.0207635999383572,-0.037356969346474,-0.0152365764542448,0.0255403900608532,-0.0368227637537366,-0.0163438003163155,0.0294877787338438,-0.035911106743632,-0.0197259658481258,0.0197039898361424,-0.0492510296962642,-0.0234591296564063,0.036073174577823,-0.0135176655002166,-0.00602663947652327,0.0123630612941038,-0.0162743861893568,-0.00792853405659977,0.012059753784882,-0.01009320902821,-0.00339395929554509,0.00770275244528357,-0.0176487432535066,-0.00674926786216001,0.0143717026208989
"2022-02-14",-0.0040311954333212,-0.00551414811196382,0.00626274220234993,0.0132782496705006,0.0152824829667446,0.023383040357918,0.00142318248359041,-0.00337997922727229,0.00895399751954195,-0.000135603795292649,-0.00333853234078108,0.00916825431369533,-0.0104340571599609,-0.00740817103090763,0.0130425714499512,-0.00929049306648033,-0.0124740007262597,0.0109147134600227,0.00289284743166918,0.00153542030157117,0.00990252547930485,0.0092603261374733,0.00369184683588286,0.011332462457692,-0.00842635426007943,-0.00756093663873936,0.0141653407748685,0.0134420528376167,0.0174158460597953,0.0287112726247536,0.0122216832700544,0.0114534856463258,0.0221748070398058,0.018325664372135,0.0186221462026959,0.0265872343759664,0.00362553593505943,-0.00119904484138467,0.00867854769123972,-0.00445407239879048,-0.00579030059114694,0.0106261339799839,-0.0125812445643239,-0.0108521093039123,0.0124023716402529,-0.00780124850613029,-0.00961039138428132,0.00879468301113065
